type, setup, encryption, homomorphic, decryption, plaintext, total, value
wu-haven-slot, 292, 11, 171, 1, 0, 475, 0.666626
wu-haven-slot, 284, 11, 171, 1, 0, 467, 0.666626
wu-haven-slot, 287, 11, 173, 1, 0, 472, 0.666626
wu-haven-slot, 292, 11, 180, 1, 0, 484, 0.666626
wu-haven-slot, 292, 12, 179, 1, 0, 484, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 293, 11, 173, 1, 0, 478, 0.666626
wu-haven-slot, 284, 11, 172, 1, 0, 468, 0.666626
wu-haven-slot, 289, 11, 171, 1, 0, 472, 0.666626
wu-haven-slot, 287, 11, 174, 1, 0, 473, 0.666626
wu-haven-slot, 294, 11, 177, 1, 0, 483, 0.666626
wu-haven-slot, 286, 12, 174, 1, 0, 473, 0.666626
wu-haven-slot, 291, 11, 175, 1, 0, 478, 0.666626
wu-haven-slot, 291, 11, 172, 1, 0, 475, 0.666626
wu-haven-slot, 286, 12, 180, 1, 0, 479, 0.666626
wu-haven-slot, 291, 12, 180, 1, 0, 484, 0.666626
wu-haven-slot, 290, 12, 175, 1, 0, 478, 0.666626
wu-haven-slot, 293, 11, 171, 1, 0, 476, 0.666626
wu-haven-slot, 288, 11, 174, 1, 0, 474, 0.666626
wu-haven-slot, 290, 11, 176, 1, 0, 478, 0.666626
wu-haven-slot, 291, 11, 179, 1, 0, 482, 0.666626
wu-haven-slot, 294, 11, 174, 1, 0, 480, 0.666626
wu-haven-slot, 285, 11, 171, 1, 0, 468, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 287, 11, 169, 1, 0, 468, 0.666626
wu-haven-slot, 286, 11, 170, 1, 0, 468, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 286, 11, 171, 1, 0, 469, 0.666626
wu-haven-slot, 286, 11, 174, 1, 0, 472, 0.666626
wu-haven-slot, 297, 12, 177, 1, 0, 487, 0.666626
wu-haven-slot, 299, 12, 173, 1, 0, 485, 0.666626
wu-haven-slot, 291, 11, 175, 1, 0, 478, 0.666626
wu-haven-slot, 286, 11, 172, 1, 0, 470, 0.666626
wu-haven-slot, 286, 11, 189, 1, 0, 487, 0.666626
wu-haven-slot, 287, 11, 170, 1, 0, 469, 0.666626
wu-haven-slot, 285, 11, 172, 1, 0, 469, 0.666626
wu-haven-slot, 289, 11, 171, 1, 0, 472, 0.666626
wu-haven-slot, 285, 11, 173, 1, 0, 470, 0.666626
wu-haven-slot, 291, 11, 171, 1, 0, 474, 0.666626
wu-haven-slot, 286, 11, 175, 1, 0, 473, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 291, 11, 173, 1, 0, 476, 0.666626
wu-haven-slot, 290, 11, 171, 1, 0, 473, 0.666626
wu-haven-slot, 290, 11, 173, 1, 0, 475, 0.666626
wu-haven-slot, 292, 11, 177, 1, 0, 481, 0.666626
wu-haven-slot, 287, 11, 174, 1, 0, 473, 0.666626
wu-haven-slot, 285, 11, 173, 1, 0, 470, 0.666626
wu-haven-slot, 285, 11, 173, 1, 0, 470, 0.666626
wu-haven-slot, 285, 11, 166, 1, 0, 463, 0.666626
wu-haven-slot, 288, 11, 176, 1, 0, 476, 0.666626
wu-haven-slot, 289, 12, 173, 1, 0, 475, 0.666626
wu-haven-slot, 294, 11, 172, 1, 0, 478, 0.666626
wu-haven-slot, 285, 12, 171, 1, 0, 469, 0.666626
wu-haven-slot, 298, 11, 175, 1, 0, 485, 0.666626
wu-haven-slot, 293, 11, 177, 1, 0, 482, 0.666626
wu-haven-slot, 290, 12, 179, 1, 0, 482, 0.666626
wu-haven-slot, 292, 12, 176, 1, 0, 481, 0.666626
wu-haven-slot, 290, 11, 176, 1, 0, 478, 0.666626
wu-haven-slot, 293, 12, 176, 1, 0, 482, 0.666626
wu-haven-slot, 289, 11, 170, 1, 0, 471, 0.666626
wu-haven-slot, 288, 12, 174, 1, 0, 475, 0.666626
wu-haven-slot, 291, 11, 174, 1, 0, 477, 0.666626
wu-haven-slot, 287, 11, 175, 1, 0, 474, 0.666626
wu-haven-slot, 286, 11, 167, 1, 0, 465, 0.666626
wu-haven-slot, 287, 11, 171, 1, 0, 470, 0.666626
wu-haven-slot, 292, 11, 172, 1, 0, 476, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 291, 11, 177, 1, 0, 480, 0.666626
wu-haven-slot, 290, 11, 173, 1, 0, 475, 0.666626
wu-haven-slot, 289, 11, 171, 1, 0, 472, 0.666626
wu-haven-slot, 289, 11, 171, 1, 0, 472, 0.666626
wu-haven-slot, 287, 12, 171, 1, 0, 471, 0.666626
wu-haven-slot, 288, 11, 176, 1, 0, 476, 0.666626
wu-haven-slot, 291, 11, 174, 1, 0, 477, 0.666626
wu-haven-slot, 288, 14, 179, 1, 0, 482, 0.666626
wu-haven-slot, 294, 11, 175, 1, 0, 481, 0.666626
wu-haven-slot, 291, 12, 179, 1, 0, 483, 0.666626
wu-haven-slot, 293, 11, 176, 1, 0, 481, 0.666626
wu-haven-slot, 290, 11, 178, 1, 0, 480, 0.666626
wu-haven-slot, 288, 11, 174, 1, 0, 474, 0.666626
wu-haven-slot, 288, 11, 174, 1, 0, 474, 0.666626
wu-haven-slot, 285, 11, 173, 1, 0, 470, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 291, 11, 172, 1, 0, 475, 0.666626
wu-haven-slot, 284, 11, 168, 1, 0, 464, 0.666626
wu-haven-slot, 286, 11, 170, 1, 0, 468, 0.666626
wu-haven-slot, 288, 11, 174, 1, 0, 474, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 288, 11, 168, 1, 0, 468, 0.666626
wu-haven-slot, 287, 11, 166, 1, 0, 465, 0.666626
wu-haven-slot, 288, 11, 168, 1, 0, 468, 0.666626
wu-haven-slot, 288, 11, 177, 1, 0, 477, 0.666626
wu-haven-slot, 291, 12, 173, 1, 0, 477, 0.666626
wu-haven-slot, 299, 11, 177, 1, 0, 488, 0.666626
wu-haven-slot, 290, 11, 177, 1, 0, 479, 0.666626
wu-haven-slot, 296, 11, 175, 1, 0, 483, 0.666626
wu-haven-slot, 291, 11, 168, 1, 0, 471, 0.666626
wu-haven-slot, 289, 11, 173, 1, 0, 474, 0.666626
wu-haven-slot, 287, 11, 170, 1, 0, 469, 0.666626
wu-haven-slot, 296, 11, 172, 1, 0, 480, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 287, 11, 173, 1, 0, 472, 0.666626
wu-haven-slot, 287, 11, 175, 1, 0, 474, 0.666626
wu-haven-slot, 293, 11, 176, 1, 0, 481, 0.666626
wu-haven-slot, 288, 11, 177, 1, 0, 477, 0.666626
wu-haven-slot, 286, 11, 176, 1, 0, 474, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 295, 11, 174, 1, 0, 481, 0.666626
wu-haven-slot, 294, 11, 173, 1, 0, 479, 0.666626
wu-haven-slot, 292, 11, 171, 1, 0, 475, 0.666626
wu-haven-slot, 285, 11, 167, 1, 0, 464, 0.666626
wu-haven-slot, 286, 11, 170, 1, 0, 468, 0.666626
wu-haven-slot, 286, 11, 172, 1, 0, 470, 0.666626
wu-haven-slot, 297, 11, 175, 1, 0, 484, 0.666626
wu-haven-slot, 289, 11, 174, 1, 0, 475, 0.666626
wu-haven-slot, 290, 12, 174, 1, 0, 477, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 291, 11, 174, 1, 0, 477, 0.666626
wu-haven-slot, 290, 11, 175, 1, 0, 477, 0.666626
wu-haven-slot, 291, 12, 175, 1, 0, 479, 0.666626
wu-haven-slot, 289, 11, 172, 1, 0, 473, 0.666626
wu-haven-slot, 286, 12, 171, 1, 0, 470, 0.666626
wu-haven-slot, 293, 11, 174, 1, 0, 479, 0.666626
wu-haven-slot, 289, 11, 171, 1, 0, 472, 0.666626
wu-haven-slot, 292, 11, 171, 1, 0, 475, 0.666626
wu-haven-slot, 287, 12, 176, 1, 0, 476, 0.666626
wu-haven-slot, 285, 11, 165, 1, 0, 462, 0.666626
wu-haven-slot, 291, 11, 171, 1, 0, 474, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 289, 11, 179, 1, 0, 480, 0.666626
wu-haven-slot, 285, 11, 172, 1, 0, 469, 0.666626
wu-haven-slot, 288, 11, 169, 1, 0, 469, 0.666626
wu-haven-slot, 283, 11, 170, 1, 0, 465, 0.666626
wu-haven-slot, 285, 11, 178, 1, 0, 475, 0.666626
wu-haven-slot, 284, 11, 169, 1, 0, 465, 0.666626
wu-haven-slot, 287, 11, 177, 1, 0, 476, 0.666626
wu-haven-slot, 290, 11, 177, 1, 0, 479, 0.666626
wu-haven-slot, 286, 11, 172, 1, 0, 470, 0.666626
wu-haven-slot, 285, 11, 176, 1, 0, 473, 0.666626
wu-haven-slot, 291, 11, 175, 1, 0, 478, 0.666626
wu-haven-slot, 287, 11, 176, 1, 0, 475, 0.666626
wu-haven-slot, 291, 11, 178, 1, 0, 481, 0.666626
wu-haven-slot, 286, 11, 173, 1, 0, 471, 0.666626
wu-haven-slot, 289, 11, 174, 1, 0, 475, 0.666626
wu-haven-slot, 292, 11, 176, 1, 0, 480, 0.666626
wu-haven-slot, 292, 11, 170, 1, 0, 474, 0.666626
wu-haven-slot, 290, 12, 171, 1, 0, 474, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 294, 11, 166, 1, 0, 472, 0.666626
wu-haven-slot, 295, 11, 172, 1, 0, 479, 0.666626
wu-haven-slot, 286, 11, 170, 1, 0, 468, 0.666626
wu-haven-slot, 283, 11, 168, 1, 0, 463, 0.666626
wu-haven-slot, 290, 12, 175, 1, 0, 478, 0.666626
wu-haven-slot, 287, 11, 169, 1, 0, 468, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 291, 11, 174, 1, 0, 477, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 303, 12, 175, 1, 0, 491, 0.666626
wu-haven-slot, 289, 12, 171, 1, 0, 473, 0.666626
wu-haven-slot, 286, 11, 169, 1, 0, 467, 0.666626
wu-haven-slot, 287, 11, 171, 1, 0, 470, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 283, 11, 165, 1, 0, 460, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 289, 11, 174, 1, 0, 475, 0.666626
wu-haven-slot, 289, 11, 173, 1, 0, 474, 0.666626
wu-haven-slot, 285, 12, 175, 1, 0, 473, 0.666626
wu-haven-slot, 287, 11, 173, 1, 0, 472, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 288, 11, 175, 1, 0, 475, 0.666626
wu-haven-slot, 293, 11, 175, 1, 0, 480, 0.666626
wu-haven-slot, 286, 11, 171, 1, 0, 469, 0.666626
wu-haven-slot, 284, 11, 166, 1, 0, 462, 0.666626
wu-haven-slot, 293, 11, 171, 1, 0, 476, 0.666626
wu-haven-slot, 285, 11, 168, 1, 0, 465, 0.666626
wu-haven-slot, 287, 11, 168, 1, 0, 467, 0.666626
wu-haven-slot, 284, 11, 172, 1, 0, 468, 0.666626
wu-haven-slot, 287, 11, 169, 1, 0, 468, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 292, 12, 171, 1, 0, 476, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 288, 11, 169, 1, 0, 469, 0.666626
wu-haven-slot, 288, 11, 169, 1, 0, 469, 0.666626
wu-haven-slot, 289, 12, 175, 1, 0, 477, 0.666626
wu-haven-slot, 289, 11, 171, 1, 0, 472, 0.666626
wu-haven-slot, 290, 11, 175, 1, 0, 477, 0.666626
wu-haven-slot, 287, 11, 174, 1, 0, 473, 0.666626
wu-haven-slot, 286, 11, 166, 1, 0, 464, 0.666626
wu-haven-slot, 286, 11, 171, 1, 0, 469, 0.666626
wu-haven-slot, 291, 12, 169, 1, 0, 473, 0.666626
wu-haven-slot, 289, 11, 175, 1, 0, 476, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 285, 11, 170, 1, 0, 467, 0.666626
wu-haven-slot, 287, 11, 171, 1, 0, 470, 0.666626
wu-haven-slot, 294, 12, 173, 1, 0, 480, 0.666626
wu-haven-slot, 286, 11, 176, 1, 0, 474, 0.666626
wu-haven-slot, 287, 11, 168, 1, 0, 467, 0.666626
wu-haven-slot, 297, 11, 174, 1, 0, 483, 0.666626
wu-haven-slot, 287, 11, 173, 1, 0, 472, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 291, 11, 173, 1, 0, 476, 0.666626
wu-haven-slot, 289, 11, 172, 1, 0, 473, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 288, 11, 176, 1, 0, 476, 0.666626
wu-haven-slot, 291, 11, 167, 1, 0, 470, 0.666626
wu-haven-slot, 285, 12, 168, 1, 0, 466, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 286, 11, 172, 1, 0, 470, 0.666626
wu-haven-slot, 285, 11, 168, 1, 0, 465, 0.666626
wu-haven-slot, 286, 11, 171, 1, 0, 469, 0.666626
wu-haven-slot, 286, 11, 171, 1, 0, 469, 0.666626
wu-haven-slot, 284, 11, 169, 1, 0, 465, 0.666626
wu-haven-slot, 287, 11, 170, 1, 0, 469, 0.666626
wu-haven-slot, 286, 11, 176, 1, 0, 474, 0.666626
wu-haven-slot, 290, 11, 176, 1, 0, 478, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 292, 12, 180, 1, 0, 485, 0.666626
wu-haven-slot, 287, 11, 176, 1, 0, 475, 0.666626
wu-haven-slot, 292, 12, 176, 1, 0, 481, 0.666626
wu-haven-slot, 290, 11, 177, 1, 0, 479, 0.666626
wu-haven-slot, 286, 11, 171, 1, 0, 469, 0.666626
wu-haven-slot, 285, 11, 169, 1, 0, 466, 0.666626
wu-haven-slot, 285, 11, 173, 1, 0, 470, 0.666626
wu-haven-slot, 283, 11, 170, 1, 0, 465, 0.666626
wu-haven-slot, 289, 11, 178, 1, 0, 479, 0.666626
wu-haven-slot, 289, 11, 170, 1, 0, 471, 0.666626
wu-haven-slot, 289, 11, 174, 1, 0, 475, 0.666626
wu-haven-slot, 291, 11, 171, 1, 0, 474, 0.666626
wu-haven-slot, 287, 11, 171, 1, 0, 470, 0.666626
wu-haven-slot, 287, 11, 171, 1, 0, 470, 0.666626
wu-haven-slot, 292, 11, 171, 1, 0, 475, 0.666626
wu-haven-slot, 293, 11, 174, 1, 0, 479, 0.666626
wu-haven-slot, 286, 11, 172, 1, 0, 470, 0.666626
wu-haven-slot, 304, 11, 171, 1, 0, 487, 0.666626
wu-haven-slot, 288, 11, 179, 1, 0, 479, 0.666626
wu-haven-slot, 293, 11, 171, 1, 0, 476, 0.666626
wu-haven-slot, 292, 11, 172, 1, 0, 476, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 290, 12, 176, 1, 0, 479, 0.666626
wu-haven-slot, 291, 11, 177, 1, 0, 480, 0.666626
wu-haven-slot, 288, 11, 175, 1, 0, 475, 0.666626
wu-haven-slot, 288, 11, 174, 1, 0, 474, 0.666626
wu-haven-slot, 290, 11, 173, 1, 0, 475, 0.666626
wu-haven-slot, 299, 11, 174, 1, 0, 485, 0.666626
wu-haven-slot, 304, 12, 176, 1, 0, 493, 0.666626
wu-haven-slot, 289, 11, 174, 1, 0, 475, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 290, 11, 171, 1, 0, 473, 0.666626
wu-haven-slot, 294, 12, 176, 1, 0, 483, 0.666626
wu-haven-slot, 286, 11, 175, 1, 0, 473, 0.666626
wu-haven-slot, 291, 11, 174, 1, 0, 477, 0.666626
wu-haven-slot, 288, 12, 171, 1, 0, 472, 0.666626
wu-haven-slot, 288, 12, 178, 1, 0, 479, 0.666626
wu-haven-slot, 292, 11, 175, 1, 0, 479, 0.666626
wu-haven-slot, 290, 11, 176, 1, 0, 478, 0.666626
wu-haven-slot, 286, 11, 173, 1, 0, 471, 0.666626
wu-haven-slot, 289, 12, 175, 1, 0, 477, 0.666626
wu-haven-slot, 292, 11, 179, 1, 0, 483, 0.666626
wu-haven-slot, 287, 11, 180, 1, 0, 479, 0.666626
wu-haven-slot, 292, 11, 177, 1, 0, 481, 0.666626
wu-haven-slot, 288, 11, 179, 1, 0, 479, 0.666626
wu-haven-slot, 288, 12, 172, 1, 0, 473, 0.666626
wu-haven-slot, 285, 11, 170, 1, 0, 467, 0.666626
wu-haven-slot, 290, 11, 171, 1, 0, 473, 0.666626
wu-haven-slot, 290, 11, 177, 1, 0, 479, 0.666626
wu-haven-slot, 289, 11, 176, 1, 0, 477, 0.666626
wu-haven-slot, 291, 11, 175, 1, 0, 478, 0.666626
wu-haven-slot, 289, 11, 172, 1, 0, 473, 0.666626
wu-haven-slot, 295, 11, 173, 1, 0, 480, 0.666626
wu-haven-slot, 288, 12, 171, 1, 0, 472, 0.666626
wu-haven-slot, 282, 11, 169, 1, 0, 463, 0.666626
wu-haven-slot, 290, 11, 170, 1, 0, 472, 0.666626
wu-haven-slot, 286, 13, 169, 1, 0, 469, 0.666626
wu-haven-slot, 289, 12, 168, 1, 0, 470, 0.666626
wu-haven-slot, 289, 11, 170, 1, 0, 471, 0.666626
wu-haven-slot, 288, 11, 175, 1, 0, 475, 0.666626
wu-haven-slot, 287, 11, 173, 1, 0, 472, 0.666626
wu-haven-slot, 305, 11, 172, 1, 0, 489, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 287, 11, 171, 1, 0, 470, 0.666626
wu-haven-slot, 289, 11, 172, 1, 0, 473, 0.666626
wu-haven-slot, 295, 12, 176, 1, 0, 484, 0.666626
wu-haven-slot, 290, 11, 168, 1, 0, 470, 0.666626
wu-haven-slot, 285, 11, 169, 1, 0, 466, 0.666626
wu-haven-slot, 285, 11, 174, 1, 0, 471, 0.666626
wu-haven-slot, 287, 11, 168, 1, 0, 467, 0.666626
wu-haven-slot, 294, 11, 174, 1, 0, 480, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 287, 12, 173, 1, 0, 473, 0.666626
wu-haven-slot, 286, 11, 176, 1, 0, 474, 0.666626
wu-haven-slot, 293, 11, 175, 1, 0, 480, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 288, 11, 173, 1, 0, 473, 0.666626
wu-haven-slot, 291, 12, 178, 1, 0, 482, 0.666626
wu-haven-slot, 289, 11, 177, 1, 0, 478, 0.666626
wu-haven-slot, 288, 11, 168, 1, 0, 468, 0.666626
wu-haven-slot, 288, 11, 176, 1, 0, 476, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 293, 11, 172, 1, 0, 477, 0.666626
wu-haven-slot, 293, 11, 177, 1, 0, 482, 0.666626
wu-haven-slot, 289, 11, 173, 1, 0, 474, 0.666626
wu-haven-slot, 291, 11, 171, 1, 0, 474, 0.666626
wu-haven-slot, 290, 11, 172, 1, 0, 474, 0.666626
wu-haven-slot, 286, 11, 174, 1, 0, 472, 0.666626
wu-haven-slot, 293, 12, 173, 1, 0, 479, 0.666626
wu-haven-slot, 292, 11, 173, 1, 0, 477, 0.666626
wu-haven-slot, 289, 11, 175, 1, 0, 476, 0.666626
wu-haven-slot, 292, 11, 172, 1, 0, 476, 0.666626
wu-haven-slot, 288, 11, 166, 1, 0, 466, 0.666626
wu-haven-slot, 286, 11, 170, 1, 0, 468, 0.666626
wu-haven-slot, 291, 11, 175, 1, 0, 478, 0.666626
wu-haven-slot, 290, 11, 177, 1, 0, 479, 0.666626
wu-haven-slot, 293, 11, 170, 1, 0, 475, 0.666626
wu-haven-slot, 288, 11, 175, 1, 0, 475, 0.666626
wu-haven-slot, 290, 11, 178, 1, 0, 480, 0.666626
wu-haven-slot, 290, 12, 176, 1, 0, 479, 0.666626
wu-haven-slot, 284, 11, 170, 1, 0, 466, 0.666626
wu-haven-slot, 287, 11, 174, 1, 0, 473, 0.666626
wu-haven-slot, 286, 11, 176, 1, 0, 474, 0.666626
wu-haven-slot, 291, 11, 177, 1, 0, 480, 0.666626
wu-haven-slot, 294, 12, 174, 1, 0, 481, 0.666626
wu-haven-slot, 293, 11, 175, 1, 0, 480, 0.666626
wu-haven-slot, 287, 11, 176, 1, 0, 475, 0.666626
wu-haven-slot, 293, 11, 174, 1, 0, 479, 0.666626
wu-haven-slot, 289, 11, 176, 1, 0, 477, 0.666626
wu-haven-slot, 291, 11, 171, 1, 0, 474, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 289, 12, 174, 1, 0, 476, 0.666626
wu-haven-slot, 294, 11, 180, 1, 0, 486, 0.666626
wu-haven-slot, 283, 11, 170, 1, 0, 465, 0.666626
wu-haven-slot, 287, 11, 174, 1, 0, 473, 0.666626
wu-haven-slot, 290, 11, 172, 1, 0, 474, 0.666626
wu-haven-slot, 291, 11, 170, 1, 0, 473, 0.666626
wu-haven-slot, 283, 11, 168, 1, 0, 463, 0.666626
wu-haven-slot, 289, 11, 167, 1, 0, 468, 0.666626
wu-haven-slot, 288, 12, 171, 1, 0, 472, 0.666626
wu-haven-slot, 292, 11, 172, 1, 0, 476, 0.666626
wu-haven-slot, 290, 11, 172, 1, 0, 474, 0.666626
wu-haven-slot, 290, 11, 172, 1, 0, 474, 0.666626
wu-haven-slot, 289, 11, 173, 1, 0, 474, 0.666626
wu-haven-slot, 293, 11, 173, 1, 0, 478, 0.666626
wu-haven-slot, 289, 11, 177, 1, 0, 478, 0.666626
wu-haven-slot, 292, 11, 176, 1, 0, 480, 0.666626
wu-haven-slot, 288, 11, 171, 1, 0, 471, 0.666626
wu-haven-slot, 285, 11, 169, 1, 0, 466, 0.666626
wu-haven-slot, 285, 11, 168, 1, 0, 465, 0.666626
wu-haven-slot, 287, 11, 170, 1, 0, 469, 0.666626
wu-haven-slot, 287, 11, 170, 1, 0, 469, 0.666626
wu-haven-slot, 288, 11, 174, 1, 0, 474, 0.666626
wu-haven-slot, 285, 12, 174, 1, 0, 472, 0.666626
wu-haven-slot, 291, 11, 172, 1, 0, 475, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 285, 11, 168, 1, 0, 465, 0.666626
wu-haven-slot, 289, 11, 169, 1, 0, 470, 0.666626
wu-haven-slot, 288, 11, 175, 1, 0, 475, 0.666626
wu-haven-slot, 293, 11, 172, 1, 0, 477, 0.666626
wu-haven-slot, 288, 11, 177, 1, 0, 477, 0.666626
wu-haven-slot, 291, 11, 177, 1, 0, 480, 0.666626
wu-haven-slot, 289, 11, 170, 1, 0, 471, 0.666626
wu-haven-slot, 287, 11, 168, 1, 0, 467, 0.666626
wu-haven-slot, 290, 11, 169, 1, 0, 471, 0.666626
wu-haven-slot, 291, 11, 172, 1, 0, 475, 0.666626
wu-haven-slot, 292, 11, 180, 1, 0, 484, 0.666626
wu-haven-slot, 293, 12, 173, 1, 0, 479, 0.666626
wu-haven-slot, 295, 11, 174, 1, 0, 481, 0.666626
wu-haven-slot, 290, 11, 173, 1, 0, 475, 0.666626
wu-haven-slot, 290, 11, 171, 1, 0, 473, 0.666626
wu-haven-slot, 291, 12, 174, 1, 0, 478, 0.666626
wu-haven-slot, 290, 11, 173, 1, 0, 475, 0.666626
wu-haven-slot, 288, 12, 179, 1, 0, 480, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 293, 11, 171, 1, 0, 476, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 290, 11, 167, 1, 0, 469, 0.666626
wu-haven-slot, 284, 12, 177, 1, 0, 474, 0.666626
wu-haven-slot, 295, 11, 177, 1, 0, 484, 0.666626
wu-haven-slot, 289, 11, 180, 1, 0, 481, 0.666626
wu-haven-slot, 293, 11, 174, 1, 0, 479, 0.666626
wu-haven-slot, 295, 11, 180, 1, 0, 487, 0.666626
wu-haven-slot, 305, 11, 175, 1, 0, 492, 0.666626
wu-haven-slot, 285, 11, 170, 1, 0, 467, 0.666626
wu-haven-slot, 296, 12, 179, 1, 0, 488, 0.666626
wu-haven-slot, 291, 12, 179, 1, 0, 483, 0.666626
wu-haven-slot, 292, 12, 180, 1, 0, 485, 0.666626
wu-haven-slot, 288, 11, 175, 1, 0, 475, 0.666626
wu-haven-slot, 289, 11, 176, 1, 0, 477, 0.666626
wu-haven-slot, 304, 11, 177, 1, 0, 493, 0.666626
wu-haven-slot, 298, 11, 178, 1, 0, 488, 0.666626
wu-haven-slot, 290, 11, 174, 1, 0, 476, 0.666626
wu-haven-slot, 286, 11, 173, 1, 0, 471, 0.666626
wu-haven-slot, 286, 12, 178, 1, 0, 477, 0.666626
wu-haven-slot, 287, 11, 175, 1, 0, 474, 0.666626
wu-haven-slot, 287, 11, 172, 1, 0, 471, 0.666626
wu-haven-slot, 287, 11, 177, 1, 0, 476, 0.666626
wu-haven-slot, 287, 11, 168, 1, 0, 467, 0.666626
wu-haven-slot, 285, 12, 172, 1, 0, 470, 0.666626
wu-haven-slot, 289, 11, 170, 1, 0, 471, 0.666626
wu-haven-slot, 285, 11, 172, 1, 0, 469, 0.666626
wu-haven-slot, 287, 11, 173, 1, 0, 472, 0.666626
wu-haven-slot, 286, 11, 174, 1, 0, 472, 0.666626
wu-haven-slot, 306, 11, 171, 1, 0, 489, 0.666626
wu-haven-slot, 290, 11, 171, 1, 0, 473, 0.666626
wu-haven-slot, 297, 12, 175, 1, 0, 485, 0.666626
wu-haven-slot, 293, 12, 183, 1, 0, 489, 0.666626
wu-haven-slot, 293, 11, 170, 1, 0, 475, 0.666626
wu-haven-slot, 288, 11, 172, 1, 0, 472, 0.666626
wu-haven-slot, 287, 11, 170, 1, 0, 469, 0.666626
wu-haven-slot, 290, 11, 172, 1, 0, 474, 0.666626
wu-haven-slot, 288, 11, 168, 1, 0, 468, 0.666626
wu-haven-slot, 289, 11, 169, 1, 0, 470, 0.666626
wu-haven-slot, 291, 12, 173, 1, 0, 477, 0.666626
wu-haven-slot, 285, 12, 176, 1, 0, 474, 0.666626
wu-haven-slot, 292, 11, 177, 1, 0, 481, 0.666626
wu-haven-slot, 286, 11, 173, 1, 0, 471, 0.666626
wu-haven-slot, 288, 12, 172, 1, 0, 473, 0.666626
wu-haven-slot, 287, 11, 168, 1, 0, 467, 0.666626
wu-haven-slot, 284, 12, 170, 1, 0, 467, 0.666626
wu-haven-slot, 292, 11, 175, 1, 0, 479, 0.666626
